관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,북구 매곡동 339,북구 하백로5번길 10,1,200만,360도,30일,2021,35.188063,126.888775,2025-12-31
광주광역시 사회재난과,북구 매곡동 339,북구 하백로5번길 10,1,200만,360도,30일,2021,35.188063,126.888775,2025-12-31
광주광역시 사회재난과,북구 오치동 1002,북구 설죽로 290,1,200만,360도,30일,2021,35.185912,126.900471,2025-12-31
광주광역시 사회재난과,북구 오치동 1002,북구 설죽로 290,1,200만,360도,30일,2021,35.185912,126.900471,2025-12-31
광주광역시 사회재난과,북구 용봉동 1428-1,북구 용주로 15,1,200만,360도,30일,2021,35.181317,126.900204,2025-12-31
광주광역시 사회재난과,북구 용봉동 1428-1,북구 용주로 15,2,200만,360도,30일,2021,35.181317,126.900204,2025-12-31
광주광역시 사회재난과,북구 문흥동 995-6,북구 문산로 38,1,200만,360도,30일,2021,35.185028,126.92285,2025-12-31
광주광역시 사회재난과,북구 문흥동 995-6,북구 문산로 38,3,200만,360도,30일,2021,35.185028,126.92285,2025-12-31
광주광역시 사회재난과,북구 문흥동 998-1,북구 서하로 369,1,200만,360도,30일,2021,35.186182,126.920617,2025-12-31
광주광역시 사회재난과,북구 문흥동 998-1,북구 서하로 369,3,200만,360도,30일,2021,35.186182,126.920617,2025-12-31
광주광역시 사회재난과,북구 신안동 130-1,북구 무등로 165,1,200만,360도,30일,2021,35.166153,126.902265,2025-12-31
광주광역시 사회재난과,북구 신안동 130-1,북구 무등로 165,3,200만,360도,30일,2021,35.166153,126.902265,2025-12-31
광주광역시 사회재난과,북구 연제동 36-1,북구 양일로 55,1,200만,360도,30일,2021,35.197856,126.870753,2025-12-31
광주광역시 사회재난과,북구 연제동 36-1,북구 양일로 55,3,200만,360도,30일,2021,35.197856,126.870753,2025-12-31
광주광역시 사회재난과,북구 일곡동 849-2,북구 설죽로 535-1,1,200만,360도,30일,2021,35.207639,126.896791,2025-12-31
광주광역시 사회재난과,북구 매곡동 214-10,북구 매곡로 62,1,200만,360도,30일,2021,35.190902,126.893385,2025-12-31
광주광역시 사회재난과,북구 매곡동 214-10,북구 매곡로 62,1,200만,360도,30일,2021,35.190902,126.893385,2025-12-31
광주광역시 사회재난과,북구 두암동 145-5,북구 삼정로 120,1,200만,360도,30일,2021,35.171654,126.935569,2025-12-31
광주광역시 사회재난과,북구 두암동 145-5,북구 삼정로 120,1,200만,360도,30일,2021,35.171654,126.935569,2025-12-31
광주광역시 사회재난과,북구 삼각동 755-49,북구 설죽로370번길 33,1,200만,360도,30일,2021,35.193797,126.902277,2025-12-31
광주광역시 사회재난과,북구 오치동 857-19,북구 설죽로370번길 16,1,200만,360도,30일,2021,35.193173,126.900489,2025-12-31
광주광역시 사회재난과,북구 오치동 857-19,북구 설죽로370번길 16,1,200만,360도,30일,2021,35.193173,126.900489,2025-12-31
광주광역시 사회재난과,북구 각화동 608,북구 동문대로249번길 19,1,200만,360도,30일,2021,35.183164,126.931364,2025-12-31
광주광역시 사회재난과,북구 문흥동 88-6,,1,200만,360도,30일,2021,35.189568,126.931152,2025-12-31
광주광역시 사회재난과,북구 문흥동 88-6,,1,200만,360도,30일,2021,35.189568,126.931152,2025-12-31
광주광역시 사회재난과,북구 운암동 364-1,북구 서강로 60,1,200만,360도,30일,2021,35.175851,126.875881,2025-12-31
광주광역시 사회재난과,북구 운암동 364-1,북구 서강로 60,3,200만,360도,30일,2021,35.175851,126.875881,2025-12-31
광주광역시 사회재난과,북구 두암동 565-1,북구 면앙로139번길 51,1,200만,360도,30일,2021,35.178595,126.928407,2025-12-31
광주광역시 사회재난과,북구 두암동 565-1,북구 면앙로139번길 51,2,200만,360도,30일,2021,35.178595,126.928407,2025-12-31
광주광역시 사회재난과,북구 신용동 860,북구 첨단연신로 100,1,200만,360도,30일,2021,35.207561,126.864379,2025-12-31
광주광역시 사회재난과,북구 신용동 860,북구 첨단연신로 100,3,200만,360도,30일,2021,35.207561,126.864379,2025-12-31
광주광역시 사회재난과,북구 중흥동 327-29,북구 서양로 59,1,200만,360도,30일,2021,35.170306,126.906136,2025-12-31
광주광역시 사회재난과,북구 중흥동 327-29,북구 서양로 59,1,200만,360도,30일,2021,35.170306,126.906136,2025-12-31
광주광역시 사회재난과,북구 중흥동 342-17,북구 서양로 71-1,1,200만,360도,30일,2021,35.169535,126.909118,2025-12-31
광주광역시 사회재난과,북구 중흥동 342-17,북구 서양로 71-1,2,200만,360도,30일,2021,35.169535,126.909118,2025-12-31
광주광역시 사회재난과,북구 각화동 118-2,북구 월동로 86,1,200만,360도,30일,2021,35.179867,126.937718,2025-12-31
광주광역시 사회재난과,북구 각화동 118-2,북구 월동로 86,2,200만,360도,30일,2021,35.179867,126.937718,2025-12-31
광주광역시 사회재난과,북구 오치동 762,북구 설죽로 322,1,200만,360도,30일,2021,35.187949,126.899755,2025-12-31
광주광역시 사회재난과,북구 오치동 762,북구 설죽로 322,2,200만,360도,30일,2021,35.187949,126.899755,2025-12-31
광주광역시 사회재난과,북구 중흥동 327-2,,2,200만,360도,30일,2021,35.170724,126.908289,2025-12-31
광주광역시 사회재난과,북구 중흥동 320-53,,2,200만,360도,30일,2021,35.171276,126.906776,2025-12-31
광주광역시 사회재난과,북구 양산동 288-3,북구 하서로 309,2,200만,360도,30일,2021,35.20429,126.87235,2025-12-31
광주광역시 사회재난과,북구 각화동 327-3,북구 군왕로 252,3,200만,360도,30일,2021,35.18275,126.93784,2025-12-31
광주광역시 사회재난과,북구 우산동 9-7,북구 면앙로139번길 21,4,200만,360도,30일,2021,35.17762,126.92773,2025-12-31
광주광역시 사회재난과,북구 두암동 895-5,북구 군왕로71번길 60,4,200만,360도,30일,2021,35.16843,126.92938,2025-12-31
광주광역시 사회재난과,북구 두암동 879-6,북구 동문대로100번길 42,2,200만,360도,30일,2021,35.17167,126.92666,2025-12-31
광주광역시 사회재난과,북구 두암동 879-6,북구 동문대로100번길 42,1,200만,360도,30일,2024,35.17167,126.92666,2025-12-31
광주광역시 사회재난과,북구 중흥동 669-35,북구 중가로115번길 19,3,200만,360도,30일,2021,35.15855,126.91284,2025-12-31
광주광역시 사회재난과,북구 풍향동 601-1,북구 풍동길 16-1,3,200만,360도,30일,2021,35.16619,126.92153,2025-12-31
광주광역시 사회재난과,북구 풍향동 601-6,북구 필문대로11번길 23,2,200만,360도,30일,2021,35.16546,126.92132,2025-12-31
광주광역시 사회재난과,북구 유동 110-1,북구 경열로211번길 10-7,3,200만,360도,30일,2021,35.1588,126.90641,2025-12-31
광주광역시 사회재난과,북구 운암동 424-1,북구 금호로 6-1,1,200만,360도,30일,2022,35.169953,126.890191,2025-12-31
광주광역시 사회재난과,북구 운암동 424-1,북구 금호로 6-1,1,200만,360도,30일,2022,35.169953,126.890191,2025-12-31
광주광역시 사회재난과,북구 운암동 424-1,북구 금호로 6-1,1,200만,360도,30일,2022,35.169953,126.890191,2025-12-31
광주광역시 사회재난과,북구 운암동 424-1,북구 금호로 6-1,1,200만,360도,30일,2024,35.169953,126.890191,2025-12-31
광주광역시 사회재난과,북구 월출동 979-22,북구 첨단벤처소로62번길 35,3,200만,360도,30일,2021,35.235498,126.854473,2025-12-31
광주광역시 사회재난과,북구 대촌동 953,,3,200만,360도,30일,2021,35.230968,126.863477,2025-12-31
광주광역시 사회재난과,북구 중흥동 367-15,북구 우치로40번길 18,3,200만,360도,30일,2022,35.170442,126.912248,2025-12-31
광주광역시 사회재난과,북구 중흥동 367-15,북구 우치로40번길 18,3,200만,360도,30일,2022,35.169893,126.913557,2025-12-31
광주광역시 사회재난과,북구 용봉동 1251-10,북구 설죽로202번길 59,3,200만,360도,30일,2022,35.177102,126.90059,2025-12-31
광주광역시 사회재난과,북구 중흥동 677-4,북구 중가로113번길 16,3,200만,360도,30일,2022,35.158316,126.912158,2025-12-31
광주광역시 사회재난과,북구 임동 195-10,북구 중흥로 32,4,200만,360도,30일,2022,35.165246,126.89817,2025-12-31
광주광역시 사회재난과,북구 문흥동 971-1,북구 대천로 195,3,200만,360도,30일,2022,35.191845,126.924738,2025-12-31
광주광역시 사회재난과,북구 두암동 856-5,북구 금녕길 23,4,200만,360도,30일,2022,35.17129,126.929443,2025-12-31
광주광역시 사회재난과,북구 일곡동 850-1,북구 일곡로 55,3,200만,360도,30일,2022,35.208293,126.894773,2025-12-31
광주광역시 사회재난과,북구 삼각동 791-1,북구 설죽로455번길 1,3,200만,360도,30일,2022,35.199918,126.899132,2025-12-31
광주광역시 사회재난과,북구 매곡동 339,북구 하백로5번길 10,2,200만,360도,30일,2022,35.188127,126.890025,2025-12-31
광주광역시 사회재난과,북구 용봉동 1474,북구 서하로94번길 50,4,200만,360도,30일,2022,35.186094,126.894393,2025-12-31
광주광역시 사회재난과,북구 신용동 680,북구 첨단연신로107번길 24,3,200만,360도,30일,2022,35.208647,126.861274,2025-12-31
광주광역시 사회재난과,북구 양산동 101,북구 자라봉로 33,3,200만,360도,30일,2022,35.20897,126.878227,2025-12-31
광주광역시 사회재난과,북구 일곡동 849-8,북구 일곡마을로 50,3,200만,360도,30일,2022,35.205247,126.896156,2025-12-31
광주광역시 사회재난과,북구 용봉동 1397-4,북구 저불로31번길 6,3,200만,360도,30일,2022,35.177333,126.894402,2025-12-31
광주광역시 사회재난과,북구 용봉동 1397-4,북구 중흥로7번길 6-17,4,200만,360도,30일,2022,35.166567,126.8957,2025-12-31
광주광역시 사회재난과,북구 운암동 1426-2,북구 운신남길 114,3,200만,360도,30일,2022,35.172123,126.881014,2025-12-31
광주광역시 사회재난과,북구 풍향동 산19-29,북구 밤실로169번길 16,2,200만,360도,30일,2022,35.161908,126.933039,2025-12-31
광주광역시 사회재난과,북구 두암동 880-1,북구 서방로107번길 56,2,200만,360도,30일,2022,35.172645,126.925982,2025-12-31
광주광역시 사회재난과,북구 풍향동 435-31,북구 두방길32번길 47,1,200만,360도,30일,2024,35.167215,126.92589,2025-12-31
광주광역시 사회재난과,북구 풍향동 435-31,북구 두방길32번길 47,1,200만,360도,30일,2022,35.167215,126.92589,2025-12-31
광주광역시 사회재난과,북구 운암동 414-15,북구 무등로5번길 17-4,3,200만,360도,30일,2022,35.171867,126.885413,2025-12-31
광주광역시 사회재난과,북구 중흥동 260-82,북구 호동로43번길 13,1,200만,360도,30일,2020,35.175953,126.916091,2025-12-31
광주광역시 사회재난과,북구 중흥동 260-82,북구 호동로43번길 13,2,200만,360도,30일,2022,35.175953,126.916091,2025-12-31
광주광역시 사회재난과,북구 운암동 490-11,북구 서암대로 7,3,200만,360도,30일,2022,35.173093,126.885597,2025-12-31
광주광역시 사회재난과,북구 임동 98-1,북구 임동로 7,1,200만,360도,30일,2022,35.162189,126.896418,2025-12-31
광주광역시 사회재난과,북구 임동 98-1,북구 임동로 7,2,200만,360도,30일,2022,35.162189,126.896418,2025-12-31
광주광역시 사회재난과,북구 문흥동 190-2,북구 평교로30번길 28,2,200만,360도,30일,2022,35.179743,126.926341,2025-12-31
광주광역시 사회재난과,북구 신용동 350-3,,2,200만,360도,30일,2022,35.213227,126.858082,2025-12-31
광주광역시 사회재난과,북구 신용동 350-3,,1,200만,360도,30일,2024,35.213227,126.858082,2025-12-31
광주광역시 사회재난과,북구 두암동 865-13,북구 군왕로105번길 21-1,2,200만,360도,30일,2022,35.170669,126.931136,2025-12-31
광주광역시 사회재난과,북구 두암동 865-13,북구 군왕로105번길 21-1,1,200만,360도,30일,2024,35.170669,126.931136,2025-12-31
광주광역시 사회재난과,북구 오치동 869-9,북구 우치로231번길 33,2,200만,360도,30일,2019,35.185161,126.904041,2025-12-31
광주광역시 사회재난과,북구 오치동 869-9,북구 우치로231번길 33,1,200만,360도,30일,2024,35.185161,126.904041,2025-12-31
광주광역시 사회재난과,북구 북동 4-13,북구 금재로75번길 25-9,1,200만,360도,30일,2022,35.157364,126.910777,2025-12-31
광주광역시 사회재난과,북구 북동 4-13,북구 금재로75번길 25-9,1,200만,360도,30일,2022,35.157364,126.910777,2025-12-31
광주광역시 사회재난과,북구 북동 4-13,북구 금재로75번길 25-9,1,200만,360도,30일,2024,35.157364,126.910777,2025-12-31
광주광역시 사회재난과,북구 용전동 618-2,북구 용전마을길 42,1,200만,360도,30일,2010,35.238585,126.896958,2025-12-31
광주광역시 사회재난과,북구 용전동 618-2,북구 용전마을길 42,1,200만,360도,30일,2021,35.238585,126.896958,2025-12-31
광주광역시 사회재난과,북구 용전동 618-2,북구 용전마을길 42,1,200만,360도,30일,2022,35.238585,126.896958,2025-12-31
광주광역시 사회재난과,북구 충효동 439-1,북구 충효샘길 7,2,200만,360도,30일,2010,35.184496,127.001621,2025-12-31
광주광역시 사회재난과,북구 충효동 439-1,북구 충효샘길 7,1,200만,360도,30일,2022,35.184496,127.001621,2025-12-31
광주광역시 사회재난과,북구 두암동 847-29,북구 군왕로117번길 59,1,200만,360도,30일,2019,35.172631,126.92952,2025-12-31
광주광역시 사회재난과,북구 두암동 847-29,북구 군왕로117번길 59,2,200만,360도,30일,2022,35.172631,126.92952,2025-12-31
광주광역시 사회재난과,북구 동림동 234,북구 유림로160번길 8,1,200만,360도,30일,2022,35.176753,126.864688,2025-12-31
광주광역시 사회재난과,북구 동림동 234,북구 유림로160번길 8,1,200만,360도,30일,2024,35.176753,126.864688,2025-12-31
광주광역시 사회재난과,북구 두암동 828-5,북구 군왕로 131,1,200만,360도,30일,2022,35.172853,126.932752,2025-12-31
광주광역시 사회재난과,북구 두암동 828-5,북구 군왕로 131,1,200만,360도,30일,2022,35.172853,126.932752,2025-12-31
광주광역시 사회재난과,북구 두암동 828-5,북구 군왕로 131,1,200만,360도,30일,2023,35.172853,126.932752,2025-12-31
광주광역시 사회재난과,북구 동림동 1159-2,북구 동림용산로 12-11,1,200만,360도,30일,2022,35.188386,126.868369,2025-12-31
광주광역시 사회재난과,북구 동림동 1159-2,북구 동림용산로 12-11,1,200만,360도,30일,2024,35.188386,126.868369,2025-12-31
광주광역시 사회재난과,북구 연제동 478-133,북구 연양로20번길 26-6,2,200만,360도,30일,2021,35.205064,126.869659,2025-12-31
광주광역시 사회재난과,북구 연제동 478-133,북구 연양로20번길 26-6,1,200만,360도,30일,2024,35.205064,126.869659,2025-12-31
광주광역시 사회재난과,북구 각화동 514,북구 각화대로 33,1,200만,360도,30일,2022,35.181001,126.934169,2025-12-31
광주광역시 사회재난과,북구 각화동 514,북구 각화대로 33,1,200만,360도,30일,2024,35.181001,126.934169,2025-12-31
광주광역시 사회재난과,북구 문흥동 989-18,북구 문산로 74,3,200만,360도,30일,2020,35.187875,126.924796,2025-12-31
광주광역시 사회재난과,북구 문흥동 989-18,북구 문산로 74,1,200만,360도,30일,2024,35.187875,126.924796,2025-12-31
광주광역시 사회재난과,북구 우산동 196-4,북구 감적길 38,1,200만,360도,30일,2022,35.175212,126.923227,2025-12-31
광주광역시 사회재난과,북구 우산동 196-4,북구 감적길 38,2,200만,360도,30일,2022,35.175212,126.923227,2025-12-31
광주광역시 사회재난과,북구 우산동 196-4,북구 감적길 38,1,200만,360도,30일,2023,35.175212,126.923227,2025-12-31
광주광역시 사회재난과,북구 오치동 1042-1,북구 송월로30번길 20,1,200만,360도,30일,2017,35.186435,126.914314,2025-12-31
광주광역시 사회재난과,북구 오치동 1042-1,북구 송월로30번길 20,2,200만,360도,30일,2019,35.186435,126.914314,2025-12-31
광주광역시 사회재난과,북구 운암동 110-51,북구 금호로40번길 16,2,200만,360도,30일,2022,35.173313,126.890238,2025-12-31
광주광역시 사회재난과,북구 운암동 110-51,북구 금호로40번길 16,1,200만,360도,30일,2024,35.173313,126.890238,2025-12-31
광주광역시 사회재난과,북구 양산동 249-28,,1,200만,360도,30일,2019,35.210098,126.873206,2025-12-31
광주광역시 사회재난과,북구 양산동 249-28,,2,200만,360도,30일,2022,35.210098,126.873206,2025-12-31
광주광역시 사회재난과,북구 각화동 577-5,북구 군왕로 242,2,200만,360도,30일,2019,35.18159,126.938394,2025-12-31
광주광역시 사회재난과,북구 각화동 577-5,북구 군왕로 242,1,200만,360도,30일,2024,35.18159,126.938394,2025-12-31
광주광역시 사회재난과,북구 운암동 493-38,북구 금호로67번길 5,1,200만,360도,30일,2010,35.174479,126.887072,2025-12-31
광주광역시 사회재난과,북구 운암동 493-38,북구 금호로67번길 5,2,200만,360도,30일,2022,35.174479,126.887072,2025-12-31
광주광역시 사회재난과,북구 신안동 213-1,북구 서양로 28,1,200만,360도,30일,2024,35.170781,126.904333,2025-12-31
광주광역시 사회재난과,북구 신안동 213-1,북구 서양로 28,1,200만,360도,30일,2017,35.170781,126.904333,2025-12-31
광주광역시 사회재난과,북구 신안동 213-1,북구 서양로 28,1,200만,360도,30일,2019,35.170781,126.904333,2025-12-31
광주광역시 사회재난과,북구 신안동 213-1,북구 서양로 28,1,200만,360도,30일,2022,35.170781,126.904333,2025-12-31
광주광역시 사회재난과,북구 두암동 597-1,북구 군왕로182번길 24,2,200만,360도,30일,2019,35.176879,126.935336,2025-12-31
광주광역시 사회재난과,북구 두암동 597-1,북구 군왕로182번길 24,1,200만,360도,30일,2023,35.176879,126.935336,2025-12-31
광주광역시 사회재난과,북구 문흥동 987-10,북구 문산로74번길 45,3,200만,360도,30일,2022,35.186804,126.927152,2025-12-31
광주광역시 사회재난과,북구 문흥동 987-10,북구 문산로74번길 45,1,200만,360도,30일,2023,35.186804,126.927152,2025-12-31
광주광역시 사회재난과,북구 문흥동 267-5,북구 문화소통로315번길 11,1,200만,360도,30일,2019,35.182767,126.928261,2025-12-31
광주광역시 사회재난과,북구 문흥동 267-5,북구 문화소통로315번길 11,1,200만,360도,30일,2023,35.182767,126.928261,2025-12-31
광주광역시 사회재난과,북구 오치동 989-2,북구 대천로 14,1,200만,360도,30일,2018,35.18499,126.908197,2025-12-31
광주광역시 사회재난과,북구 오치동 989-2,북구 대천로 14,1,200만,360도,30일,2022,35.18499,126.908197,2025-12-31
광주광역시 사회재난과,북구 오치동 989-2,북구 대천로 14,1,200만,360도,30일,2024,35.18499,126.908197,2025-12-31
광주광역시 사회재난과,북구 용봉동 692-15,,2,200만,360도,30일,2018,35.171986,126.898025,2025-12-31
광주광역시 사회재난과,북구 용봉동 692-15,,1,200만,360도,30일,2022,35.171986,126.898025,2025-12-31
광주광역시 사회재난과,북구 문흥동 1001-3 ,북구 대천로 124-5,1,200만,360도,30일,2009,35.185457,126.920946,2025-12-31
광주광역시 사회재난과,북구 문흥동 1001-3 ,북구 대천로 124-5,1,200만,360도,30일,2022,35.185457,126.920946,2025-12-31
광주광역시 사회재난과,북구 두암동 591-4,북구 두리봉길 34-16,3,200만,360도,30일,2020,35.178264,126.933153,2025-12-31
광주광역시 사회재난과,북구 운암동 885-41,북구 서강로53번길 6-4,1,200만,360도,30일,2017,35.176589,126.870571,2025-12-31
광주광역시 사회재난과,북구 운암동 885-41,북구 서강로53번길 6-4,1,200만,360도,30일,2020,35.176589,126.870571,2025-12-31
광주광역시 사회재난과,북구 운암동 885-41,북구 서강로53번길 6-4,1,200만,360도,30일,2022,35.176589,126.870571,2025-12-31
광주광역시 사회재난과,북구 신안동 238-39,북구 들재매길 141,2,200만,360도,30일,2017,35.168215,126.901203,2025-12-31
광주광역시 사회재난과,북구 신안동 238-39,북구 들재매길 141,1,200만,360도,30일,2020,35.168215,126.901203,2025-12-31
광주광역시 사회재난과,북구 각화동 178-11,북구 군왕로203번길 25,1,200만,360도,30일,2019,35.178996,126.934104,2025-12-31
광주광역시 사회재난과,북구 각화동 178-11,북구 군왕로203번길 25,1,200만,360도,30일,2019,35.178996,126.934104,2025-12-31
광주광역시 사회재난과,북구 각화동 178-11,북구 군왕로203번길 25,2,200만,360도,30일,2024,35.178996,126.934104,2025-12-31
광주광역시 사회재난과,북구 두암동 288-40,북구 밤실로181번길 6-1,3,200만,360도,30일,2020,35.163197,126.933575,2025-12-31
광주광역시 사회재난과,북구 두암동 288-40,북구 밤실로181번길 6-1,1,200만,360도,30일,2022,35.163197,126.933575,2025-12-31
광주광역시 사회재난과,북구 두암동 581-4,북구 두리봉길 3,1,200만,360도,30일,2019,35.176147,126.931347,2025-12-31
광주광역시 사회재난과,북구 두암동 581-4,북구 두리봉길 3,3,200만,360도,30일,2022,35.176147,126.931347,2025-12-31
광주광역시 사회재난과,북구 신용동 760,북구 첨단연신로108번길 86,2,200만,360도,30일,2021,35.210027,126.86591,2025-12-31
광주광역시 사회재난과,북구 각화동 215,북구 각화대로39번길 10,1,200만,360도,30일,2022,35.181758,126.935374,2025-12-31
광주광역시 사회재난과,북구 각화동 215,북구 각화대로39번길 10,2,200만,360도,30일,2022,35.181758,126.935374,2025-12-31
광주광역시 사회재난과,북구 망월동 895,북구 석곡로 527,1,200만,360도,30일,2022,35.206248,126.951227,2025-12-31
광주광역시 사회재난과,북구 망월동 895,북구 석곡로 527,1,200만,360도,30일,2022,35.206248,126.951227,2025-12-31
광주광역시 사회재난과,북구 임동 8-2,북구 서림로 113,1,200만,360도,30일,2022,35.163296,126.89879,2025-12-31
광주광역시 사회재난과,북구 임동 8-2,북구 서림로 113,2,200만,360도,30일,2022,35.163296,126.89879,2025-12-31
광주광역시 사회재난과,북구 중흥동 361-10,북구 향토문화로 65,1,200만,360도,30일,2022,35.172694,126.91387,2025-12-31
광주광역시 사회재난과,북구 중흥동 361-10,북구 향토문화로 65,2,200만,360도,30일,2022,35.172694,126.91387,2025-12-31
광주광역시 사회재난과,북구 매곡동 206-1,북구 초당로 25,1,200만,360도,30일,2022,35.193628,126.893498,2025-12-31
광주광역시 사회재난과,북구 매곡동 206-1,북구 초당로 25,4,200만,360도,30일,2022,35.193628,126.893498,2025-12-31
광주광역시 사회재난과,북구 우산동 615,북구 면앙로 99,1,200만,360도,30일,2022,35.179022,126.92346,2025-12-31
광주광역시 사회재난과,북구 우산동 615,북구 면앙로 99,4,200만,360도,30일,2022,35.179022,126.92346,2025-12-31
광주광역시 사회재난과,북구 문흥동 962-1,북구 대천로169번길 7,1,200만,360도,30일,2022,35.189302,126.922231,2025-12-31
광주광역시 사회재난과,북구 문흥동 962-1,북구 대천로169번길 7,4,200만,360도,30일,2022,35.189302,126.922231,2025-12-31
광주광역시 사회재난과,북구 두암동 828-1,북구 군왕로 135,1,200만,360도,30일,2022,35.174068,126.931582,2025-12-31
광주광역시 사회재난과,북구 두암동 828-1,북구 군왕로 135,2,200만,360도,30일,2022,35.174068,126.931582,2025-12-31
광주광역시 사회재난과,북구 문흥동 1010-5,북구 문산로 17,1,200만,360도,30일,2022,35.183672,126.921648,2025-12-31
광주광역시 사회재난과,북구 문흥동 1010-5,북구 문산로 17,2,200만,360도,30일,2022,35.183672,126.921648,2025-12-31
광주광역시 사회재난과,북구 본촌동 2999,북구 본촌택지로30번길 22,1,200만,360도,30일,2022,35.214799,126.880583,2025-12-31
광주광역시 사회재난과,북구 본촌동 2999,북구 본촌택지로30번길 22,2,200만,360도,30일,2022,35.214799,126.880583,2025-12-31
광주광역시 사회재난과,북구 삼각동 793-1,북구 송해로 21,1,200만,360도,30일,2022,35.200531,126.901153,2025-12-31
광주광역시 사회재난과,북구 삼각동 793-1,북구 송해로 21,2,200만,360도,30일,2022,35.200531,126.901153,2025-12-31
광주광역시 사회재난과,북구 두암동 967-2,북구 밤실로208번길 55,1,200만,360도,30일,2022,35.166477,126.935753,2025-12-31
광주광역시 사회재난과,북구 두암동 967-2,북구 밤실로208번길 55,2,200만,360도,30일,2022,35.166477,126.935753,2025-12-31
광주광역시 사회재난과,북구 효령동 396-4,북구 하서로 985,1,200만,360도,30일,2022,35.244359,126.914946,2025-12-31
광주광역시 사회재난과,북구 효령동 396-4,북구 하서로 985,3,200만,360도,30일,2022,35.244359,126.914946,2025-12-31
광주광역시 사회재난과,북구 오치동 945-1,북구 우치로 263,1,200만,360도,30일,2022,35.18786,126.905234,2025-12-31
광주광역시 사회재난과,북구 오치동 945-1,북구 우치로 263,3,200만,360도,30일,2022,35.18786,126.905234,2025-12-31
광주광역시 사회재난과,북구 신용동 661,북구 첨단연신로 232-10,1,200만,360도,30일,2022,35.209944,126.858767,2025-12-31
광주광역시 사회재난과,북구 신용동 661,북구 첨단연신로 232-10,4,200만,360도,30일,2022,35.209944,126.858767,2025-12-31
광주광역시 사회재난과,북구 양산동 928,북구 자라봉로63번길 16,1,200만,360도,30일,2022,35.209204,126.880533,2025-12-31
광주광역시 사회재난과,북구 양산동 928,북구 자라봉로63번길 16,3,200만,360도,30일,2022,35.209204,126.880533,2025-12-31
광주광역시 사회재난과,북구 양산동 688,북구 하서로229번길 47,1,200만,360도,30일,2022,35.197101,126.872425,2025-12-31
광주광역시 사회재난과,북구 양산동 688,북구 하서로229번길 47,3,200만,360도,30일,2022,35.197101,126.872425,2025-12-31
광주광역시 사회재난과,북구 운암동 1020,북구 서강로 79-14,1,200만,360도,30일,2022,35.179495,126.87094,2025-12-31
광주광역시 사회재난과,북구 운암동 1020,북구 서강로 79-14,2,200만,360도,30일,2022,35.179495,126.87094,2025-12-31
광주광역시 사회재난과,북구 일곡동 890-1,북구 일곡택지로 45,1,200만,360도,30일,2022,35.20642,126.894332,2025-12-31
광주광역시 사회재난과,북구 일곡동 890-1,북구 일곡택지로 45,3,200만,360도,30일,2022,35.20642,126.894332,2025-12-31
광주광역시 사회재난과,북구 일곡동 814-5,북구 일곡마을로 187,1,200만,360도,30일,2022,35.211307,126.894419,2025-12-31
광주광역시 사회재난과,북구 일곡동 814-5,북구 일곡마을로 187,1,200만,360도,30일,2022,35.211307,126.894419,2025-12-31
광주광역시 사회재난과,북구 중흥동 652-1,북구 경양로197번길 25,1,200만,360도,30일,2022,35.161112,126.913817,2025-12-31
광주광역시 사회재난과,북구 중흥동 652-1,북구 경양로197번길 25,3,200만,360도,30일,2022,35.161112,126.913817,2025-12-31
광주광역시 사회재난과,북구 지야동 340,북구 하서로 637,1,200만,360도,30일,2022,35.229663,126.885483,2025-12-31
광주광역시 사회재난과,북구 지야동 340,북구 하서로 637,2,200만,360도,30일,2022,35.229663,126.885483,2025-12-31
광주광역시 사회재난과,북구 두암동 800,북구 군왕로51번길 77,1,200만,360도,30일,2022,35.167779,126.928961,2025-12-31
광주광역시 사회재난과,북구 두암동 800,북구 군왕로51번길 77,2,200만,360도,30일,2022,35.167779,126.928961,2025-12-31
광주광역시 사회재난과,북구 신용동 642-1,북구 임방울대로1041번길 25,1,200만,360도,30일,2022,35.215496,126.871222,2025-12-31
광주광역시 사회재난과,북구 신용동 642-1,북구 임방울대로1041번길 25,3,200만,360도,30일,2022,35.215496,126.871222,2025-12-31
광주광역시 사회재난과,북구 중흥동 367-10,북구 서양로 99,1,200만,360도,30일,2022,35.168679,126.912589,2025-12-31
광주광역시 사회재난과,북구 중흥동 367-10,북구 서양로 99,2,200만,360도,30일,2022,35.168679,126.912589,2025-12-31
광주광역시 사회재난과,북구 유동 141,북구 서림로 153,1,200만,360도,30일,2022,35.160396,126.902013,2025-12-31
광주광역시 사회재난과,북구 유동 141,북구 서림로 153,4,200만,360도,30일,2022,35.160396,126.902013,2025-12-31
광주광역시 사회재난과,북구 중흥동 722-4,북구 경열로 242,1,200만,360도,30일,2022,35.16101,126.907394,2025-12-31
광주광역시 사회재난과,북구 중흥동 722-4,북구 경열로 242,4,200만,360도,30일,2022,35.16101,126.907394,2025-12-31
광주광역시 사회재난과,북구 동림동 235,북구 유림로160번길 15,1,200만,360도,30일,2022,35.176174,126.865391,2025-12-31
광주광역시 사회재난과,북구 동림동 235,북구 유림로160번길 15,3,200만,360도,30일,2022,35.176174,126.865391,2025-12-31
